alert_id,transaction_id,customer_id,alert_ts,fraud_risk_score,priority,fraud_type,decision,alert_status,queue,age_minutes
ALT00001020,TXN000007830,CUST001801,2026-05-24 00:39:38,75.1,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,136
ALT00001021,TXN000004319,CUST001557,2026-05-24 02:12:44,71.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,60
ALT00001022,TXN000047153,CUST000336,2026-05-24 02:20:05,73.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,96
ALT00001023,TXN000003517,CUST001962,2026-05-24 03:37:57,73.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,19
ALT00001024,TXN000038609,CUST000727,2026-05-24 04:07:56,66.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,195
ALT00001025,TXN000000176,CUST001907,2026-05-25 01:48:27,72.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,192
ALT00001026,TXN000037511,CUST001765,2026-05-25 03:33:51,72.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,138
ALT00001027,TXN000017127,CUST000215,2026-05-25 09:25:30,54.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - A,199
ALT00001028,TXN000040075,CUST001554,2026-05-25 17:37:38,69.8,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - A,204
ALT00001029,TXN000041443,CUST000754,2026-05-25 18:31:17,76.0,Medium,ATM_CASHOUT,CHALLENGE,Investigating,Fraud Ops - A,180
ALT00001030,TXN000039373,CUST001249,2026-05-25 21:38:43,48.1,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,149
ALT00001031,TXN000040468,CUST000305,2026-05-25 22:24:51,46.1,Medium,VELOCITY_ABUSE,APPROVE,Closed,Fraud Ops - A,86
ALT00001032,TXN000035846,CUST001162,2026-05-26 00:15:48,72.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,171
ALT00001033,TXN000031174,CUST001159,2026-05-26 02:38:23,69.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,67
ALT00001034,TXN000023106,CUST000572,2026-05-26 02:38:25,93.5,Critical,CARD_NOT_PRESENT,DECLINE,Closed,Fraud Ops - B,132
ALT00001035,TXN000040070,CUST001786,2026-05-26 02:54:34,72.1,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,205
ALT00001036,TXN000022599,CUST001346,2026-05-26 04:30:37,74.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,98
ALT00001037,TXN000039516,CUST001636,2026-05-26 09:22:06,82.9,High,CARD_NOT_PRESENT,CHALLENGE,Closed,Fraud Ops - C,198
ALT00001038,TXN000013362,CUST001822,2026-05-26 11:15:22,44.2,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - B,56
ALT00001039,TXN000034680,CUST001046,2026-05-26 14:26:51,50.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - C,135
ALT00001040,TXN000030656,CUST001525,2026-05-27 00:42:31,86.0,High,MERCHANT_COLLUSION,DECLINE,Open,Fraud Ops - A,216
ALT00001041,TXN000015067,CUST001552,2026-05-27 01:19:24,69.9,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,115
ALT00001042,TXN000021451,CUST001102,2026-05-27 01:32:31,70.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,111
ALT00001043,TXN000025226,CUST001002,2026-05-27 01:32:38,72.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,214
ALT00001044,TXN000016086,CUST001309,2026-05-27 04:11:03,71.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,193
ALT00001045,TXN000044773,CUST001384,2026-05-27 09:39:48,54.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - A,16
ALT00001046,TXN000039570,CUST001769,2026-05-27 10:28:18,48.4,Medium,CARD_TESTING,APPROVE,Open,Fraud Ops - C,216
ALT00001047,TXN000031711,CUST000685,2026-05-27 12:04:44,54.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - C,47
ALT00001048,TXN000003646,CUST000563,2026-05-27 13:13:12,54.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - A,150
ALT00001049,TXN000047839,CUST000964,2026-05-27 13:44:30,76.0,Medium,ATM_CASHOUT,CHALLENGE,Open,Fraud Ops - B,127
ALT00001050,TXN000001561,CUST001092,2026-05-27 14:19:13,50.5,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - C,154
ALT00001051,TXN000041180,CUST000880,2026-05-27 16:48:59,52.0,Medium,MERCHANT_COLLUSION,APPROVE,Investigating,Fraud Ops - B,53
ALT00001052,TXN000044895,CUST001359,2026-05-27 20:30:40,72.7,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - A,223
ALT00001053,TXN000025850,CUST000346,2026-05-28 00:18:51,71.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,56
ALT00001054,TXN000029877,CUST000299,2026-05-28 01:19:46,66.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,77
ALT00001055,TXN000016717,CUST001353,2026-05-28 02:24:07,69.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,71
ALT00001056,TXN000016388,CUST001821,2026-05-28 03:58:21,66.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,7
ALT00001057,TXN000002200,CUST000195,2026-05-28 04:27:30,66.1,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - C,27
ALT00001058,TXN000001279,CUST001229,2026-05-28 04:36:59,68.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,126
ALT00001059,TXN000045448,CUST000601,2026-05-28 05:26:00,45.3,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - A,157
ALT00001060,TXN000030202,CUST001811,2026-05-28 11:06:35,52.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - C,190
ALT00001061,TXN000048691,CUST000798,2026-05-28 12:38:06,66.4,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - A,213
ALT00001062,TXN000023552,CUST000748,2026-05-28 22:04:04,56.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - B,198
ALT00001063,TXN000007786,CUST000991,2026-05-29 00:13:45,84.0,High,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - B,22
ALT00001064,TXN000025495,CUST001977,2026-05-29 00:41:10,74.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,37
ALT00001065,TXN000032898,CUST000659,2026-05-29 01:26:24,71.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,161
ALT00001066,TXN000019106,CUST001249,2026-05-29 02:15:20,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - C,197
ALT00001067,TXN000044190,CUST001152,2026-05-29 02:28:17,65.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,81
ALT00001068,TXN000014357,CUST000990,2026-05-29 02:29:14,77.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,236
ALT00001069,TXN000023766,CUST000342,2026-05-29 02:41:13,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,111
ALT00001070,TXN000025441,CUST001971,2026-05-29 02:50:30,79.9,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Investigating,Fraud Ops - B,138
ALT00001071,TXN000029222,CUST001439,2026-05-29 03:15:37,57.9,Medium,VELOCITY_ABUSE,APPROVE,Closed,Fraud Ops - B,207
ALT00001072,TXN000017700,CUST001381,2026-05-29 03:42:28,70.0,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,199
ALT00001073,TXN000044369,CUST001614,2026-05-29 03:53:57,76.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,128
ALT00001074,TXN000030545,CUST000980,2026-05-29 04:12:49,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,207
ALT00001075,TXN000023116,CUST001458,2026-05-29 05:45:29,49.1,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - B,206
ALT00001076,TXN000010847,CUST000130,2026-05-29 09:11:22,49.4,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - A,154
ALT00001077,TXN000012970,CUST001229,2026-05-29 11:34:48,92.0,Critical,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - B,72
ALT00001078,TXN000012950,CUST000220,2026-05-29 11:40:52,68.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Closed,Fraud Ops - A,210
ALT00001079,TXN000015355,CUST000925,2026-05-29 16:43:35,48.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - B,74
ALT00001080,TXN000025805,CUST001499,2026-05-29 16:56:12,52.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - A,45
ALT00001081,TXN000044958,CUST001846,2026-05-29 17:56:31,70.0,Medium,MULE_TRANSFER,CHALLENGE,Closed,Fraud Ops - A,7
ALT00001082,TXN000010681,CUST000277,2026-05-30 00:49:07,68.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,138
ALT00001083,TXN000037477,CUST001184,2026-05-30 00:59:54,74.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,59
ALT00001084,TXN000039962,CUST001741,2026-05-30 02:27:57,77.9,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,63
ALT00001085,TXN000029439,CUST001977,2026-05-30 02:58:43,72.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,14
ALT00001086,TXN000027383,CUST001364,2026-05-30 03:06:35,76.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,87
ALT00001087,TXN000020506,CUST001343,2026-05-30 03:36:22,78.6,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - B,147
ALT00001088,TXN000022917,CUST000521,2026-05-30 04:23:48,72.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,213
ALT00001089,TXN000032098,CUST000833,2026-05-30 10:47:31,48.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - B,189
ALT00001090,TXN000034050,CUST001685,2026-05-30 15:08:25,49.1,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - B,71
ALT00001091,TXN000013975,CUST000447,2026-05-31 00:29:22,68.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,189
ALT00001092,TXN000046012,CUST000472,2026-05-31 01:40:41,72.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,121
ALT00001093,TXN000015931,CUST000281,2026-05-31 01:51:55,77.0,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,59
ALT00001094,TXN000038765,CUST001727,2026-05-31 03:31:02,70.5,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,207
ALT00001095,TXN000005275,CUST001332,2026-05-31 03:33:18,66.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,185
ALT00001096,TXN000007924,CUST001766,2026-05-31 04:26:36,67.5,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,119
ALT00001097,TXN000044068,CUST000557,2026-05-31 06:06:18,68.9,Medium,VELOCITY_ABUSE,CHALLENGE,Investigating,Fraud Ops - C,77
ALT00001098,TXN000008445,CUST001569,2026-05-31 06:07:07,50.0,Medium,MERCHANT_COLLUSION,APPROVE,Open,Fraud Ops - A,230
ALT00001099,TXN000017652,CUST000007,2026-05-31 08:53:49,77.2,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - A,39
ALT00001100,TXN000040542,CUST000072,2026-05-31 12:00:29,68.6,Medium,CARD_TESTING,CHALLENGE,Closed,Fraud Ops - B,204
ALT00001101,TXN000003286,CUST001261,2026-05-31 12:05:38,83.6,High,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - A,134
ALT00001102,TXN000045016,CUST001789,2026-05-31 13:09:53,69.0,Medium,IMPOSSIBLE_TRAVEL,CHALLENGE,Open,Fraud Ops - C,184
ALT00001103,TXN000012781,CUST000429,2026-05-31 15:15:45,52.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - B,62
ALT00001104,TXN000043235,CUST001744,2026-05-31 16:19:24,50.1,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - B,183
ALT00001105,TXN000035565,CUST000758,2026-06-01 01:56:41,67.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,173
ALT00001106,TXN000002506,CUST001409,2026-06-01 02:35:02,70.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,28
ALT00001107,TXN000045225,CUST001316,2026-06-01 03:11:37,68.0,Medium,ATM_CASHOUT,CHALLENGE,Closed,Fraud Ops - B,102
ALT00001108,TXN000018502,CUST000557,2026-06-01 16:17:30,68.0,Medium,CARD_TESTING,CHALLENGE,Closed,Fraud Ops - A,20
ALT00001109,TXN000034352,CUST001136,2026-06-01 18:16:50,76.0,Medium,MULE_TRANSFER,CHALLENGE,Closed,Fraud Ops - C,84
ALT00001110,TXN000029695,CUST001191,2026-06-02 00:33:35,71.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,226
ALT00001111,TXN000030471,CUST000874,2026-06-02 00:55:49,70.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,49
ALT00001112,TXN000028134,CUST000086,2026-06-02 03:09:50,65.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,159
ALT00001113,TXN000025327,CUST001816,2026-06-02 03:16:37,72.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,51
ALT00001114,TXN000021076,CUST000396,2026-06-02 04:04:10,81.7,High,VELOCITY_ABUSE,CHALLENGE,Open,Fraud Ops - A,233
ALT00001115,TXN000044611,CUST000118,2026-06-02 04:53:16,99,Critical,CARD_NOT_PRESENT,DECLINE,Closed,Fraud Ops - A,79
ALT00001116,TXN000042752,CUST001559,2026-06-02 11:32:02,52.0,Medium,MULE_TRANSFER,APPROVE,Closed,Fraud Ops - B,179
ALT00001117,TXN000044705,CUST001919,2026-06-02 16:55:03,48.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - B,171
ALT00001118,TXN000026762,CUST000147,2026-06-02 20:06:26,50.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,21
ALT00001119,TXN000033378,CUST001922,2026-06-03 01:25:32,71.6,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,187
ALT00001120,TXN000015975,CUST001422,2026-06-03 02:23:59,76.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,144
ALT00001121,TXN000008103,CUST000404,2026-06-03 03:26:18,74.5,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,181
ALT00001122,TXN000004298,CUST000429,2026-06-03 04:57:53,73.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,137
ALT00001123,TXN000027854,CUST001316,2026-06-03 15:25:29,66.6,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - A,148
ALT00001124,TXN000022027,CUST000634,2026-06-03 16:07:21,50.0,Medium,MERCHANT_COLLUSION,APPROVE,Closed,Fraud Ops - C,127
ALT00001125,TXN000046720,CUST001438,2026-06-03 16:59:39,66.1,Medium,CARD_TESTING,CHALLENGE,Open,Fraud Ops - C,180
ALT00001126,TXN000018400,CUST001606,2026-06-03 18:38:57,68.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Investigating,Fraud Ops - C,73
ALT00001127,TXN000038248,CUST000145,2026-06-03 20:14:02,74.0,Medium,MULE_TRANSFER,CHALLENGE,Open,Fraud Ops - A,135
ALT00001128,TXN000036693,CUST000084,2026-06-04 00:12:45,98.6,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - B,202
ALT00001129,TXN000022780,CUST000070,2026-06-04 00:20:37,73.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,157
ALT00001130,TXN000011257,CUST000557,2026-06-04 02:49:38,68.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,141
ALT00001131,TXN000019893,CUST001419,2026-06-04 02:51:12,86.0,High,ATM_CASHOUT,DECLINE,Closed,Fraud Ops - B,105
ALT00001132,TXN000036377,CUST000184,2026-06-04 02:59:52,69.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,89
ALT00001133,TXN000028349,CUST000068,2026-06-04 04:08:04,65.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,216
ALT00001134,TXN000037510,CUST001669,2026-06-04 08:44:21,68.0,Medium,MERCHANT_COLLUSION,CHALLENGE,Investigating,Fraud Ops - C,106
ALT00001135,TXN000032095,CUST001078,2026-06-04 22:25:41,91.6,Critical,CARD_NOT_PRESENT,DECLINE,Closed,Fraud Ops - C,194
ALT00001136,TXN000020200,CUST001698,2026-06-05 00:20:48,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - C,214
ALT00001137,TXN000002903,CUST000949,2026-06-05 01:07:07,67.9,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,84
ALT00001138,TXN000041484,CUST001638,2026-06-05 01:43:08,69.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,120
ALT00001139,TXN000015211,CUST001816,2026-06-05 03:41:40,68.1,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,215
ALT00001140,TXN000043110,CUST001505,2026-06-05 10:43:45,66.2,Medium,CARD_NOT_PRESENT,CHALLENGE,Closed,Fraud Ops - B,23
ALT00001141,TXN000037844,CUST000433,2026-06-05 14:58:35,78.2,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - C,28
ALT00001142,TXN000030458,CUST000183,2026-06-05 19:20:08,83.7,High,ACCOUNT_TAKEOVER,CHALLENGE,Closed,Fraud Ops - A,110
ALT00001143,TXN000039644,CUST000038,2026-06-05 19:28:37,48.2,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - A,177
ALT00001144,TXN000033656,CUST000395,2026-06-05 20:04:23,54.0,Medium,MULE_TRANSFER,APPROVE,Investigating,Fraud Ops - A,131
ALT00001145,TXN000011165,CUST000225,2026-06-06 00:02:53,68.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,164
ALT00001146,TXN000001589,CUST000611,2026-06-06 00:30:26,73.9,Medium,CARD_TESTING,CHALLENGE,Investigating,Fraud Ops - A,156
ALT00001147,TXN000015787,CUST000529,2026-06-06 01:07:37,66.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,197
ALT00001148,TXN000040663,CUST000590,2026-06-06 01:21:36,71.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,154
ALT00001149,TXN000028447,CUST001423,2026-06-06 01:53:31,73.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,219
ALT00001150,TXN000014746,CUST001101,2026-06-06 02:13:10,72.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,188
ALT00001151,TXN000037066,CUST000078,2026-06-06 02:43:50,65.3,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,62
ALT00001152,TXN000020119,CUST001448,2026-06-06 02:43:51,74.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,31
ALT00001153,TXN000012386,CUST001624,2026-06-06 03:34:40,67.4,Medium,CARD_TESTING,CHALLENGE,Investigating,Fraud Ops - A,129
ALT00001154,TXN000028130,CUST000990,2026-06-06 03:50:00,70.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,226
ALT00001155,TXN000043921,CUST001945,2026-06-06 07:10:25,71.0,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - C,125
ALT00001156,TXN000019483,CUST000597,2026-06-06 13:12:13,42.0,Medium,CARD_TESTING,APPROVE,Investigating,Fraud Ops - B,114
ALT00001157,TXN000019145,CUST000941,2026-06-06 15:35:56,50.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - C,184
ALT00001158,TXN000018209,CUST000269,2026-06-06 22:44:08,60.0,Medium,VELOCITY_ABUSE,APPROVE,Investigating,Fraud Ops - C,5
ALT00001159,TXN000045639,CUST001601,2026-06-07 01:42:00,66.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,143
ALT00001160,TXN000047716,CUST001005,2026-06-07 08:41:24,49.6,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Open,Fraud Ops - A,182
ALT00001161,TXN000027144,CUST000954,2026-06-07 09:41:42,54.5,Medium,VELOCITY_ABUSE,APPROVE,Open,Fraud Ops - A,222
ALT00001162,TXN000033588,CUST001187,2026-06-07 15:27:24,40.5,Medium,CARD_TESTING,APPROVE,Closed,Fraud Ops - C,200
ALT00001163,TXN000030236,CUST001727,2026-06-08 00:27:56,77.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,84
ALT00001164,TXN000044513,CUST001184,2026-06-08 00:59:02,99,Critical,IMPOSSIBLE_TRAVEL,DECLINE,Closed,Fraud Ops - B,75
ALT00001165,TXN000011339,CUST001325,2026-06-08 01:03:44,70.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,57
ALT00001166,TXN000034475,CUST000746,2026-06-08 02:30:50,68.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,34
ALT00001167,TXN000037038,CUST000261,2026-06-08 03:38:20,65.9,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,173
ALT00001168,TXN000002710,CUST000520,2026-06-08 04:45:40,99,Critical,ACCOUNT_TAKEOVER,DECLINE,Investigating,Fraud Ops - A,19
ALT00001169,TXN000015664,CUST000596,2026-06-08 17:09:35,54.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - A,89
ALT00001170,TXN000010487,CUST001080,2026-06-08 21:11:43,84.1,High,IMPOSSIBLE_TRAVEL,CHALLENGE,Closed,Fraud Ops - A,220
ALT00001171,TXN000039781,CUST000629,2026-06-08 23:07:23,54.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - C,90
ALT00001172,TXN000022337,CUST000144,2026-06-09 00:07:40,73.2,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,101
ALT00001173,TXN000041452,CUST000558,2026-06-09 01:22:00,68.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - B,142
ALT00001174,TXN000012020,CUST000999,2026-06-09 02:08:42,94.0,Critical,MERCHANT_COLLUSION,DECLINE,Closed,Fraud Ops - B,203
ALT00001175,TXN000030455,CUST001164,2026-06-09 02:30:34,72.0,Medium,MULE_TRANSFER,CHALLENGE,Open,Fraud Ops - A,201
ALT00001176,TXN000029840,CUST001868,2026-06-09 02:47:56,70.8,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,150
ALT00001177,TXN000023532,CUST001981,2026-06-09 03:04:17,75.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - C,42
ALT00001178,TXN000032494,CUST001687,2026-06-09 03:59:54,74.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,175
ALT00001179,TXN000037519,CUST001807,2026-06-10 00:00:19,66.4,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,22
ALT00001180,TXN000035669,CUST001587,2026-06-10 00:33:59,65.3,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,71
ALT00001181,TXN000020770,CUST000098,2026-06-10 00:55:39,86.0,High,MULE_TRANSFER,DECLINE,Open,Fraud Ops - B,99
ALT00001182,TXN000040155,CUST000483,2026-06-10 03:13:43,77.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,110
ALT00001183,TXN000035164,CUST000011,2026-06-10 03:27:41,71.4,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,203
ALT00001184,TXN000047774,CUST001382,2026-06-10 03:32:17,67.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,151
ALT00001185,TXN000043901,CUST000286,2026-06-10 07:15:37,70.0,Medium,MULE_TRANSFER,CHALLENGE,Open,Fraud Ops - C,240
ALT00001186,TXN000027372,CUST000745,2026-06-10 12:12:20,97,Critical,ACCOUNT_TAKEOVER,DECLINE,Open,Fraud Ops - A,47
ALT00001187,TXN000048232,CUST000518,2026-06-10 15:35:23,61.6,Medium,IMPOSSIBLE_TRAVEL,APPROVE,Investigating,Fraud Ops - A,45
ALT00001188,TXN000036373,CUST000649,2026-06-10 21:11:05,84.8,High,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - C,27
ALT00001189,TXN000000560,CUST000245,2026-06-10 21:53:09,52.0,Medium,ATM_CASHOUT,APPROVE,Open,Fraud Ops - A,81
ALT00001190,TXN000027565,CUST001878,2026-06-10 23:19:51,62.0,Medium,VELOCITY_ABUSE,APPROVE,Closed,Fraud Ops - B,134
ALT00001191,TXN000039779,CUST000590,2026-06-11 01:15:25,72.7,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,154
ALT00001192,TXN000004803,CUST001699,2026-06-11 01:34:14,69.4,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,63
ALT00001193,TXN000029227,CUST001120,2026-06-11 02:03:26,66.2,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,26
ALT00001194,TXN000044876,CUST001525,2026-06-11 02:29:11,66.7,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,138
ALT00001195,TXN000042683,CUST000011,2026-06-11 02:59:14,76.1,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - C,168
ALT00001196,TXN000022649,CUST000368,2026-06-11 03:14:50,70.2,Medium,NONE,CHALLENGE,Closed,Fraud Ops - B,151
ALT00001197,TXN000001558,CUST001209,2026-06-11 04:35:26,88.4,High,CARD_NOT_PRESENT,DECLINE,Open,Fraud Ops - C,134
ALT00001198,TXN000002425,CUST000432,2026-06-11 18:52:00,72.0,Medium,MULE_TRANSFER,CHALLENGE,Investigating,Fraud Ops - B,237
ALT00001199,TXN000038563,CUST000293,2026-06-11 23:54:39,48.0,Medium,MULE_TRANSFER,APPROVE,Open,Fraud Ops - B,222
ALT00001200,TXN000000126,CUST001578,2026-06-12 01:00:28,70.0,Medium,MULE_TRANSFER,CHALLENGE,Closed,Fraud Ops - C,231
ALT00001201,TXN000038759,CUST000465,2026-06-12 01:13:19,66.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,135
ALT00001202,TXN000025342,CUST001511,2026-06-12 01:15:28,65.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,219
ALT00001203,TXN000010090,CUST000381,2026-06-12 01:21:32,74.7,Medium,NONE,CHALLENGE,Closed,Fraud Ops - A,227
ALT00001204,TXN000007505,CUST000141,2026-06-12 02:23:48,73.3,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,38
ALT00001205,TXN000043287,CUST000904,2026-06-12 03:09:10,72.5,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,173
ALT00001206,TXN000015070,CUST001159,2026-06-12 03:15:14,66.6,Medium,NONE,CHALLENGE,Open,Fraud Ops - C,15
ALT00001207,TXN000021632,CUST001144,2026-06-12 03:47:53,74.8,Medium,NONE,CHALLENGE,Investigating,Fraud Ops - A,172
ALT00001208,TXN000046813,CUST001307,2026-06-12 04:12:52,71.0,Medium,NONE,CHALLENGE,Open,Fraud Ops - B,89
ALT00001209,TXN000021071,CUST001230,2026-06-12 07:51:58,78.1,Medium,CARD_NOT_PRESENT,CHALLENGE,Open,Fraud Ops - A,205
ALT00001210,TXN000048742,CUST001496,2026-06-12 13:55:38,50.0,Medium,ATM_CASHOUT,APPROVE,Investigating,Fraud Ops - B,181
ALT00001211,TXN000008988,CUST001369,2026-06-13 00:01:04,73.1,Medium,NONE,CHALLENGE,Open,Fraud Ops - A,94
