device_id,customer_id,device_type,last_ip_address,device_trust_status,first_seen_date
DEV00123802,CUST001238,iOS,10.238.1.2,Trusted,2024-08-22
DEV00123803,CUST001238,Windows,10.238.2.53,Trusted,2024-10-15
DEV00123901,CUST001239,POS,10.239.0.95,Known,2024-11-21
DEV00124001,CUST001240,iOS,10.240.0.244,New,2024-10-02
DEV00124002,CUST001240,ATM,10.240.1.117,Trusted,2025-09-30
DEV00124003,CUST001240,POS,10.240.2.75,Trusted,2025-03-11
DEV00124101,CUST001241,iOS,10.241.0.50,Known,2024-03-11
DEV00124102,CUST001241,Windows,10.241.1.126,Trusted,2024-03-08
DEV00124201,CUST001242,ATM,10.242.0.28,New,2025-01-23
DEV00124202,CUST001242,POS,10.242.1.112,Known,2023-12-03
DEV00124203,CUST001242,ATM,10.242.2.104,New,2024-12-11
DEV00124301,CUST001243,iOS,10.243.0.200,New,2024-05-02
DEV00124302,CUST001243,iOS,10.243.1.246,Trusted,2025-09-23
DEV00124401,CUST001244,POS,10.244.0.30,Trusted,2025-03-01
DEV00124402,CUST001244,Android,10.244.1.191,Trusted,2025-12-18
DEV00124501,CUST001245,POS,10.245.0.236,Trusted,2025-06-20
DEV00124502,CUST001245,Windows,10.245.1.74,Trusted,2025-01-30
DEV00124601,CUST001246,iOS,10.246.0.6,Trusted,2025-10-30
DEV00124701,CUST001247,Android,10.247.0.11,Trusted,2024-02-26
DEV00124702,CUST001247,iOS,10.247.1.6,New,2024-03-22
DEV00124801,CUST001248,iOS,10.248.0.187,Trusted,2024-04-11
DEV00124802,CUST001248,iOS,10.248.1.254,Trusted,2025-03-10
DEV00124901,CUST001249,POS,10.249.0.30,Trusted,2025-03-20
DEV00124902,CUST001249,POS,10.249.1.248,Trusted,2025-08-07
DEV00125001,CUST001250,ATM,10.0.0.107,New,2025-11-02
DEV00125101,CUST001251,ATM,10.1.0.229,Known,2023-12-06
DEV00125102,CUST001251,ATM,10.1.1.217,Trusted,2025-02-10
DEV00125201,CUST001252,ATM,10.2.0.159,Known,2025-09-11
DEV00125202,CUST001252,Android,10.2.1.143,Trusted,2023-12-29
DEV00125203,CUST001252,Windows,10.2.2.36,New,2024-05-21
DEV00125301,CUST001253,ATM,10.3.0.223,Trusted,2024-03-29
DEV00125302,CUST001253,POS,10.3.1.139,Trusted,2024-12-09
DEV00125401,CUST001254,iOS,10.4.0.48,New,2024-11-15
DEV00125402,CUST001254,ATM,10.4.1.114,Trusted,2024-06-27
DEV00125403,CUST001254,iOS,10.4.2.115,New,2025-11-05
DEV00125501,CUST001255,Android,10.5.0.35,Known,2025-02-16
DEV00125502,CUST001255,POS,10.5.1.123,New,2024-10-12
DEV00125503,CUST001255,iOS,10.5.2.112,Known,2024-05-24
DEV00125601,CUST001256,iOS,10.6.0.147,Trusted,2025-09-11
DEV00125602,CUST001256,POS,10.6.1.246,Known,2024-12-22
DEV00125603,CUST001256,Windows,10.6.2.206,Trusted,2024-08-02
DEV00125701,CUST001257,iOS,10.7.0.134,New,2024-07-06
DEV00125702,CUST001257,ATM,10.7.1.90,New,2025-12-12
DEV00125703,CUST001257,iOS,10.7.2.165,Trusted,2023-12-01
DEV00125801,CUST001258,POS,10.8.0.194,Trusted,2024-12-16
DEV00125901,CUST001259,Android,10.9.0.241,Trusted,2025-05-09
DEV00126001,CUST001260,Android,10.10.0.207,Known,2025-03-25
DEV00126002,CUST001260,ATM,10.10.1.243,Known,2024-12-10
DEV00126101,CUST001261,ATM,10.11.0.91,Trusted,2024-03-20
DEV00126102,CUST001261,Windows,10.11.1.130,Trusted,2025-04-03
DEV00126103,CUST001261,POS,10.11.2.190,Trusted,2024-03-25
DEV00126201,CUST001262,ATM,10.12.0.2,Known,2025-05-27
DEV00126202,CUST001262,iOS,10.12.1.198,New,2023-12-04
DEV00126203,CUST001262,POS,10.12.2.144,Trusted,2024-03-30
DEV00126301,CUST001263,POS,10.13.0.45,Known,2024-12-17
DEV00126401,CUST001264,POS,10.14.0.81,Known,2024-04-21
DEV00126501,CUST001265,Android,10.15.0.80,Trusted,2025-02-14
DEV00126502,CUST001265,iOS,10.15.1.227,Trusted,2025-09-11
DEV00126503,CUST001265,ATM,10.15.2.153,Known,2023-12-03
DEV00126601,CUST001266,iOS,10.16.0.103,Known,2025-07-26
DEV00126602,CUST001266,ATM,10.16.1.210,Known,2025-09-01
DEV00126701,CUST001267,Windows,10.17.0.88,Trusted,2025-05-11
DEV00126702,CUST001267,ATM,10.17.1.251,Trusted,2024-05-23
DEV00126801,CUST001268,ATM,10.18.0.48,Trusted,2024-12-02
DEV00126901,CUST001269,Android,10.19.0.45,New,2026-01-02
DEV00126902,CUST001269,POS,10.19.1.66,Trusted,2024-08-26
DEV00127001,CUST001270,ATM,10.20.0.191,New,2025-12-02
DEV00127101,CUST001271,POS,10.21.0.236,Trusted,2025-03-22
DEV00127201,CUST001272,Android,10.22.0.64,Known,2025-09-18
DEV00127301,CUST001273,POS,10.23.0.218,Trusted,2024-04-09
DEV00127401,CUST001274,Windows,10.24.0.5,New,2025-09-03
DEV00127501,CUST001275,Android,10.25.0.188,New,2025-06-11
DEV00127601,CUST001276,iOS,10.26.0.145,New,2024-09-19
DEV00127602,CUST001276,Android,10.26.1.114,Known,2025-02-11
DEV00127701,CUST001277,POS,10.27.0.9,Trusted,2023-12-31
DEV00127702,CUST001277,Windows,10.27.1.164,Known,2025-12-06
DEV00127703,CUST001277,iOS,10.27.2.153,Known,2024-09-03
DEV00127801,CUST001278,POS,10.28.0.183,Trusted,2025-05-31
DEV00127901,CUST001279,Windows,10.29.0.97,Trusted,2025-10-21
DEV00128001,CUST001280,Android,10.30.0.186,New,2025-06-18
DEV00128002,CUST001280,ATM,10.30.1.216,Trusted,2025-06-02
DEV00128003,CUST001280,POS,10.30.2.145,Trusted,2024-04-07
DEV00128101,CUST001281,iOS,10.31.0.21,Known,2024-02-16
DEV00128102,CUST001281,Android,10.31.1.200,Trusted,2024-10-03
DEV00128201,CUST001282,POS,10.32.0.96,Trusted,2023-12-10
DEV00128301,CUST001283,ATM,10.33.0.211,Trusted,2024-05-27
DEV00128302,CUST001283,iOS,10.33.1.117,New,2024-09-08
DEV00128401,CUST001284,Android,10.34.0.35,New,2023-12-10
DEV00128402,CUST001284,ATM,10.34.1.237,New,2024-07-24
DEV00128501,CUST001285,ATM,10.35.0.247,Trusted,2025-03-28
DEV00128502,CUST001285,Windows,10.35.1.202,New,2025-01-06
DEV00128601,CUST001286,iOS,10.36.0.76,Trusted,2025-10-08
DEV00128602,CUST001286,POS,10.36.1.102,New,2025-07-03
DEV00128701,CUST001287,POS,10.37.0.200,Trusted,2026-01-28
DEV00128702,CUST001287,Android,10.37.1.72,Trusted,2024-09-20
DEV00128703,CUST001287,POS,10.37.2.236,Trusted,2024-12-16
DEV00128801,CUST001288,ATM,10.38.0.85,Trusted,2025-04-20
DEV00128901,CUST001289,POS,10.39.0.50,Trusted,2025-11-03
DEV00129001,CUST001290,POS,10.40.0.158,New,2024-05-02
DEV00129002,CUST001290,POS,10.40.1.15,Known,2025-08-19
DEV00129101,CUST001291,ATM,10.41.0.55,Known,2024-12-11
DEV00129201,CUST001292,Windows,10.42.0.156,New,2025-06-22
DEV00129202,CUST001292,ATM,10.42.1.234,Trusted,2025-11-02
DEV00129203,CUST001292,POS,10.42.2.215,Trusted,2024-08-11
DEV00129301,CUST001293,Windows,10.43.0.49,Trusted,2025-10-06
DEV00129302,CUST001293,ATM,10.43.1.57,Trusted,2024-11-26
DEV00129401,CUST001294,Windows,10.44.0.96,Known,2024-09-03
DEV00129402,CUST001294,iOS,10.44.1.88,New,2025-06-05
DEV00129501,CUST001295,Android,10.45.0.214,Trusted,2025-03-07
DEV00129502,CUST001295,POS,10.45.1.226,Trusted,2024-04-27
DEV00129601,CUST001296,Windows,10.46.0.92,Known,2025-10-23
DEV00129602,CUST001296,iOS,10.46.1.186,Known,2025-03-12
DEV00129603,CUST001296,iOS,10.46.2.25,Known,2024-12-29
DEV00129701,CUST001297,Windows,10.47.0.226,New,2025-09-15
DEV00129702,CUST001297,Windows,10.47.1.235,Trusted,2024-07-05
DEV00129801,CUST001298,ATM,10.48.0.50,New,2024-10-25
DEV00129802,CUST001298,Android,10.48.1.123,Trusted,2025-09-30
DEV00129803,CUST001298,ATM,10.48.2.169,Trusted,2024-02-08
DEV00129901,CUST001299,iOS,10.49.0.188,Trusted,2024-11-13
DEV00130001,CUST001300,Windows,10.50.0.63,Known,2026-01-24
DEV00130101,CUST001301,Windows,10.51.0.27,Known,2024-09-12
DEV00130102,CUST001301,Windows,10.51.1.50,Trusted,2025-07-18
DEV00130103,CUST001301,ATM,10.51.2.10,Known,2025-03-19
DEV00130201,CUST001302,ATM,10.52.0.82,Known,2025-07-30
DEV00130202,CUST001302,POS,10.52.1.152,Trusted,2025-12-26
DEV00130301,CUST001303,Android,10.53.0.146,Known,2025-10-28
DEV00130302,CUST001303,Android,10.53.1.161,Trusted,2024-05-18
DEV00130401,CUST001304,iOS,10.54.0.207,Known,2024-03-12
DEV00130501,CUST001305,Windows,10.55.0.45,Known,2025-05-21
DEV00130502,CUST001305,POS,10.55.1.46,New,2024-05-06
DEV00130601,CUST001306,iOS,10.56.0.146,New,2024-05-22
DEV00130701,CUST001307,POS,10.57.0.88,Known,2025-09-14
DEV00130702,CUST001307,POS,10.57.1.131,New,2025-06-28
DEV00130703,CUST001307,Windows,10.57.2.253,Known,2024-01-05
DEV00130801,CUST001308,POS,10.58.0.14,Trusted,2025-05-09
DEV00130802,CUST001308,POS,10.58.1.113,Trusted,2025-11-10
DEV00130901,CUST001309,Windows,10.59.0.20,New,2026-01-11
DEV00131001,CUST001310,Android,10.60.0.227,Known,2025-03-06
DEV00131002,CUST001310,Android,10.60.1.166,Known,2024-12-09
DEV00131101,CUST001311,ATM,10.61.0.213,Trusted,2025-02-26
DEV00131201,CUST001312,POS,10.62.0.203,Trusted,2024-04-27
DEV00131202,CUST001312,ATM,10.62.1.195,Trusted,2024-08-20
DEV00131301,CUST001313,ATM,10.63.0.141,New,2024-05-26
DEV00131401,CUST001314,ATM,10.64.0.195,New,2025-12-13
DEV00131402,CUST001314,iOS,10.64.1.100,Known,2024-12-03
DEV00131403,CUST001314,iOS,10.64.2.14,Trusted,2023-12-28
DEV00131501,CUST001315,Android,10.65.0.173,Trusted,2025-07-15
DEV00131502,CUST001315,iOS,10.65.1.95,New,2024-03-07
DEV00131503,CUST001315,ATM,10.65.2.23,New,2024-01-31
DEV00131601,CUST001316,ATM,10.66.0.114,Known,2024-02-18
DEV00131701,CUST001317,POS,10.67.0.91,Trusted,2024-11-01
DEV00131801,CUST001318,Windows,10.68.0.21,Known,2024-05-30
DEV00131802,CUST001318,ATM,10.68.1.90,Trusted,2025-04-01
DEV00131901,CUST001319,Windows,10.69.0.186,Trusted,2025-05-29
DEV00131902,CUST001319,Windows,10.69.1.185,Known,2025-02-14
DEV00132001,CUST001320,Android,10.70.0.219,Trusted,2025-11-21
DEV00132002,CUST001320,Android,10.70.1.189,Trusted,2025-03-22
DEV00132101,CUST001321,Android,10.71.0.175,Known,2024-09-04
DEV00132102,CUST001321,iOS,10.71.1.192,New,2025-04-23
DEV00132103,CUST001321,ATM,10.71.2.110,Trusted,2025-03-18
DEV00132201,CUST001322,Android,10.72.0.190,Known,2024-02-02
DEV00132202,CUST001322,iOS,10.72.1.95,New,2025-02-14
DEV00132203,CUST001322,POS,10.72.2.151,Known,2026-01-14
DEV00132301,CUST001323,Windows,10.73.0.215,New,2024-03-06
DEV00132302,CUST001323,iOS,10.73.1.160,New,2025-08-06
DEV00132401,CUST001324,Android,10.74.0.65,New,2024-01-12
DEV00132402,CUST001324,POS,10.74.1.87,Trusted,2025-05-09
DEV00132403,CUST001324,ATM,10.74.2.77,Known,2025-09-22
DEV00132501,CUST001325,POS,10.75.0.235,New,2024-12-04
DEV00132601,CUST001326,Android,10.76.0.90,Trusted,2024-05-05
DEV00132602,CUST001326,POS,10.76.1.199,Known,2024-04-18
DEV00132603,CUST001326,iOS,10.76.2.178,Trusted,2024-09-18
DEV00132701,CUST001327,Android,10.77.0.97,New,2025-02-12
DEV00132702,CUST001327,POS,10.77.1.46,Trusted,2024-07-30
DEV00132703,CUST001327,iOS,10.77.2.242,Trusted,2024-06-09
DEV00132801,CUST001328,Windows,10.78.0.235,Trusted,2025-10-18
DEV00132901,CUST001329,ATM,10.79.0.232,Trusted,2025-04-04
DEV00133001,CUST001330,iOS,10.80.0.16,Known,2025-04-03
DEV00133101,CUST001331,ATM,10.81.0.61,Known,2025-03-04
DEV00133102,CUST001331,Windows,10.81.1.31,Trusted,2024-05-30
DEV00133201,CUST001332,ATM,10.82.0.252,New,2024-02-25
DEV00133301,CUST001333,ATM,10.83.0.212,Trusted,2025-08-29
DEV00133401,CUST001334,Windows,10.84.0.128,Trusted,2023-12-30
DEV00133501,CUST001335,iOS,10.85.0.8,Trusted,2024-04-11
DEV00133601,CUST001336,iOS,10.86.0.231,Trusted,2025-02-26
DEV00133602,CUST001336,POS,10.86.1.227,Trusted,2024-02-08
DEV00133701,CUST001337,Android,10.87.0.66,Trusted,2024-04-22
DEV00133702,CUST001337,POS,10.87.1.249,Known,2024-11-11
DEV00133703,CUST001337,ATM,10.87.2.247,Known,2025-07-06
DEV00133801,CUST001338,POS,10.88.0.160,Trusted,2025-11-17
DEV00133802,CUST001338,iOS,10.88.1.100,Trusted,2024-12-01
DEV00133901,CUST001339,POS,10.89.0.4,Trusted,2024-08-28
DEV00133902,CUST001339,Android,10.89.1.54,Known,2025-09-29
DEV00133903,CUST001339,Windows,10.89.2.220,Known,2024-01-15
DEV00134001,CUST001340,iOS,10.90.0.144,Trusted,2024-06-08
DEV00134002,CUST001340,Windows,10.90.1.226,Trusted,2024-01-09
DEV00134101,CUST001341,POS,10.91.0.192,New,2025-02-26
DEV00134102,CUST001341,ATM,10.91.1.177,Trusted,2024-06-03
DEV00134201,CUST001342,iOS,10.92.0.63,Known,2025-07-01
DEV00134301,CUST001343,POS,10.93.0.57,New,2025-05-01
DEV00134302,CUST001343,Windows,10.93.1.148,Known,2024-06-22
DEV00134401,CUST001344,Windows,10.94.0.23,Trusted,2024-02-09
DEV00134402,CUST001344,Windows,10.94.1.249,New,2024-03-02
DEV00134501,CUST001345,Android,10.95.0.197,Known,2023-11-26
DEV00134502,CUST001345,ATM,10.95.1.80,Trusted,2024-05-15
DEV00134601,CUST001346,iOS,10.96.0.215,Trusted,2025-11-05
DEV00134602,CUST001346,Windows,10.96.1.148,New,2024-04-04
DEV00134701,CUST001347,POS,10.97.0.161,Known,2024-11-11
DEV00134801,CUST001348,Windows,10.98.0.204,New,2024-12-18
DEV00134901,CUST001349,iOS,10.99.0.127,Trusted,2025-12-13
DEV00134902,CUST001349,Windows,10.99.1.192,Trusted,2024-12-23
DEV00135001,CUST001350,iOS,10.100.0.252,Trusted,2025-01-31
DEV00135101,CUST001351,iOS,10.101.0.107,Known,2025-06-23
DEV00135102,CUST001351,POS,10.101.1.95,New,2024-09-29
DEV00135201,CUST001352,Windows,10.102.0.18,Trusted,2024-06-24
DEV00135202,CUST001352,Windows,10.102.1.77,Trusted,2025-03-23
DEV00135301,CUST001353,ATM,10.103.0.114,New,2025-02-07
DEV00135302,CUST001353,ATM,10.103.1.200,Known,2024-06-14
DEV00135401,CUST001354,POS,10.104.0.45,Trusted,2024-01-19
DEV00135402,CUST001354,Android,10.104.1.213,Known,2023-12-07
DEV00135501,CUST001355,Android,10.105.0.244,Known,2024-04-13
DEV00135601,CUST001356,Windows,10.106.0.120,Known,2024-12-17
DEV00135602,CUST001356,Windows,10.106.1.27,Trusted,2025-02-15
DEV00135701,CUST001357,Windows,10.107.0.248,Known,2025-02-08
DEV00135702,CUST001357,POS,10.107.1.5,Known,2024-09-21
DEV00135703,CUST001357,POS,10.107.2.78,New,2025-01-26
DEV00135801,CUST001358,ATM,10.108.0.1,Known,2026-01-13
DEV00135802,CUST001358,ATM,10.108.1.27,Known,2024-12-17
DEV00135901,CUST001359,Windows,10.109.0.183,Known,2024-06-25
DEV00135902,CUST001359,Windows,10.109.1.11,Trusted,2024-09-07
DEV00135903,CUST001359,Windows,10.109.2.96,New,2025-12-25
DEV00136001,CUST001360,ATM,10.110.0.147,Known,2024-06-22
DEV00136002,CUST001360,Android,10.110.1.126,New,2024-02-14
DEV00136101,CUST001361,Windows,10.111.0.51,New,2024-09-20
DEV00136201,CUST001362,iOS,10.112.0.157,Trusted,2025-11-16
DEV00136301,CUST001363,Android,10.113.0.244,Known,2024-08-17
DEV00136302,CUST001363,Android,10.113.1.51,Trusted,2024-03-22
DEV00136401,CUST001364,iOS,10.114.0.230,New,2024-06-05
DEV00136402,CUST001364,Windows,10.114.1.182,Trusted,2025-09-09
DEV00136501,CUST001365,Android,10.115.0.237,Trusted,2024-06-11
DEV00136502,CUST001365,ATM,10.115.1.203,Trusted,2025-02-24
DEV00136601,CUST001366,Android,10.116.0.134,Trusted,2023-12-02
DEV00136701,CUST001367,ATM,10.117.0.132,Known,2023-11-24
DEV00136702,CUST001367,Android,10.117.1.138,Known,2024-09-10
DEV00136801,CUST001368,ATM,10.118.0.44,Trusted,2024-12-29
DEV00136901,CUST001369,iOS,10.119.0.199,New,2025-01-10
DEV00136902,CUST001369,iOS,10.119.1.190,Known,2026-01-29
DEV00136903,CUST001369,ATM,10.119.2.108,New,2024-02-26
DEV00137001,CUST001370,iOS,10.120.0.227,Trusted,2024-12-31
DEV00137101,CUST001371,Android,10.121.0.248,New,2024-04-11
DEV00137102,CUST001371,Android,10.121.1.59,Known,2025-09-20
DEV00137103,CUST001371,Windows,10.121.2.209,Trusted,2024-02-09
DEV00137201,CUST001372,Windows,10.122.0.45,Trusted,2025-02-25
DEV00137202,CUST001372,iOS,10.122.1.18,Trusted,2024-04-19
DEV00137301,CUST001373,Android,10.123.0.37,Trusted,2025-07-12
DEV00137302,CUST001373,Windows,10.123.1.140,Trusted,2023-12-19
DEV00137303,CUST001373,POS,10.123.2.212,Known,2025-07-19
DEV00137401,CUST001374,iOS,10.124.0.189,Trusted,2025-03-26
DEV00137501,CUST001375,Android,10.125.0.127,New,2025-11-09
DEV00137502,CUST001375,ATM,10.125.1.180,Trusted,2025-07-19
DEV00137601,CUST001376,POS,10.126.0.83,Trusted,2025-06-01
DEV00137602,CUST001376,ATM,10.126.1.99,Known,2025-10-05
DEV00137603,CUST001376,POS,10.126.2.117,New,2024-10-20
DEV00137701,CUST001377,Android,10.127.0.59,Trusted,2025-08-03
DEV00137801,CUST001378,Windows,10.128.0.230,Trusted,2024-06-10
DEV00137802,CUST001378,Windows,10.128.1.180,New,2024-01-20
DEV00137803,CUST001378,iOS,10.128.2.216,Trusted,2024-07-26
DEV00137901,CUST001379,ATM,10.129.0.213,Trusted,2025-10-16
DEV00137902,CUST001379,Android,10.129.1.14,New,2024-06-21
DEV00138001,CUST001380,Windows,10.130.0.130,Known,2025-05-02
DEV00138101,CUST001381,POS,10.131.0.34,New,2024-07-19
DEV00138201,CUST001382,POS,10.132.0.48,New,2025-11-21
DEV00138202,CUST001382,Android,10.132.1.15,New,2023-12-16
DEV00138301,CUST001383,iOS,10.133.0.56,Trusted,2025-05-18
DEV00138401,CUST001384,ATM,10.134.0.138,New,2025-03-07
DEV00138402,CUST001384,iOS,10.134.1.154,Known,2025-10-31
DEV00138501,CUST001385,POS,10.135.0.162,Trusted,2025-05-14
DEV00138601,CUST001386,POS,10.136.0.164,New,2024-07-23
DEV00138602,CUST001386,ATM,10.136.1.8,Trusted,2025-12-19
DEV00138603,CUST001386,iOS,10.136.2.185,Trusted,2025-08-12
DEV00138701,CUST001387,POS,10.137.0.208,New,2024-07-01
DEV00138801,CUST001388,POS,10.138.0.101,Known,2025-03-30
DEV00138802,CUST001388,Android,10.138.1.110,Trusted,2025-06-05
DEV00138901,CUST001389,iOS,10.139.0.175,Trusted,2024-01-14
DEV00139001,CUST001390,ATM,10.140.0.34,New,2025-03-10
DEV00139002,CUST001390,Android,10.140.1.200,Trusted,2025-02-01
DEV00139101,CUST001391,iOS,10.141.0.4,Known,2024-08-30
DEV00139201,CUST001392,iOS,10.142.0.35,New,2024-09-21
DEV00139301,CUST001393,iOS,10.143.0.8,Trusted,2025-02-07
DEV00139302,CUST001393,Android,10.143.1.147,Trusted,2025-12-15
DEV00139401,CUST001394,POS,10.144.0.88,Trusted,2024-06-03
DEV00139402,CUST001394,Android,10.144.1.88,Known,2025-03-07
DEV00139501,CUST001395,POS,10.145.0.208,New,2025-06-02
DEV00139502,CUST001395,POS,10.145.1.106,Trusted,2025-01-02
DEV00139601,CUST001396,Windows,10.146.0.77,Trusted,2024-04-21
DEV00139701,CUST001397,iOS,10.147.0.229,Trusted,2025-08-24
DEV00139702,CUST001397,POS,10.147.1.235,Trusted,2023-12-12
DEV00139801,CUST001398,Windows,10.148.0.124,Trusted,2024-09-29
DEV00139802,CUST001398,ATM,10.148.1.33,Known,2025-08-13
DEV00139901,CUST001399,Windows,10.149.0.38,New,2025-05-29
DEV00140001,CUST001400,iOS,10.150.0.236,Trusted,2025-06-23
DEV00140002,CUST001400,Windows,10.150.1.157,Known,2024-10-29
DEV00140101,CUST001401,iOS,10.151.0.221,Trusted,2025-08-12
DEV00140102,CUST001401,iOS,10.151.1.111,Trusted,2024-01-03
DEV00140201,CUST001402,ATM,10.152.0.18,Known,2025-03-29
DEV00140202,CUST001402,iOS,10.152.1.116,New,2025-05-21
DEV00140301,CUST001403,Windows,10.153.0.243,Trusted,2024-05-05
DEV00140302,CUST001403,iOS,10.153.1.79,Trusted,2024-03-02
DEV00140401,CUST001404,iOS,10.154.0.212,Trusted,2025-06-19
DEV00140501,CUST001405,Windows,10.155.0.195,New,2025-05-17
DEV00140601,CUST001406,ATM,10.156.0.182,Trusted,2025-01-22
DEV00140701,CUST001407,iOS,10.157.0.83,Trusted,2024-08-27
DEV00140801,CUST001408,ATM,10.158.0.29,Known,2024-02-23
DEV00140802,CUST001408,ATM,10.158.1.220,Known,2025-01-30
DEV00140803,CUST001408,ATM,10.158.2.244,Trusted,2024-12-26
DEV00140901,CUST001409,iOS,10.159.0.81,Trusted,2026-01-22
DEV00140902,CUST001409,Android,10.159.1.118,New,2025-11-18
DEV00141001,CUST001410,ATM,10.160.0.7,Trusted,2023-12-30
DEV00141101,CUST001411,POS,10.161.0.26,Trusted,2025-12-23
DEV00141102,CUST001411,Windows,10.161.1.205,New,2024-03-30
DEV00141103,CUST001411,Android,10.161.2.99,Trusted,2024-07-12
DEV00141201,CUST001412,Windows,10.162.0.103,Trusted,2025-01-07
DEV00141202,CUST001412,ATM,10.162.1.46,Trusted,2026-01-19
DEV00141301,CUST001413,iOS,10.163.0.91,New,2025-04-17
DEV00141302,CUST001413,Android,10.163.1.120,Trusted,2024-01-18
DEV00141401,CUST001414,Windows,10.164.0.156,Trusted,2024-12-06
DEV00141402,CUST001414,ATM,10.164.1.229,Trusted,2025-05-10
DEV00141501,CUST001415,Windows,10.165.0.91,New,2025-12-16
DEV00141502,CUST001415,Windows,10.165.1.172,Known,2024-12-16
DEV00141601,CUST001416,Windows,10.166.0.110,Known,2023-12-17
DEV00141602,CUST001416,iOS,10.166.1.62,New,2024-02-11
DEV00141603,CUST001416,ATM,10.166.2.124,Trusted,2026-01-13
DEV00141701,CUST001417,Windows,10.167.0.171,Trusted,2025-09-12
DEV00141801,CUST001418,iOS,10.168.0.146,New,2024-12-16
DEV00141802,CUST001418,ATM,10.168.1.61,New,2025-09-15
DEV00141803,CUST001418,Windows,10.168.2.97,Trusted,2024-12-26
DEV00141901,CUST001419,Windows,10.169.0.28,New,2024-06-29
DEV00141902,CUST001419,POS,10.169.1.247,New,2025-03-16
DEV00142001,CUST001420,ATM,10.170.0.15,Trusted,2025-08-15
DEV00142002,CUST001420,iOS,10.170.1.64,Trusted,2025-09-21
DEV00142101,CUST001421,POS,10.171.0.226,Trusted,2025-02-21
DEV00142201,CUST001422,POS,10.172.0.143,New,2025-07-17
DEV00142301,CUST001423,POS,10.173.0.140,New,2025-07-20
DEV00142302,CUST001423,Android,10.173.1.63,New,2025-06-05
DEV00142401,CUST001424,iOS,10.174.0.172,New,2026-01-25
DEV00142402,CUST001424,ATM,10.174.1.22,Trusted,2025-05-06
DEV00142403,CUST001424,ATM,10.174.2.239,Trusted,2024-09-05
DEV00142501,CUST001425,POS,10.175.0.142,Trusted,2025-04-10
DEV00142502,CUST001425,Android,10.175.1.249,Trusted,2025-06-20
DEV00142601,CUST001426,Windows,10.176.0.163,Trusted,2024-11-02
DEV00142701,CUST001427,POS,10.177.0.118,Trusted,2025-11-22
DEV00142702,CUST001427,Android,10.177.1.51,Trusted,2025-05-08
DEV00142801,CUST001428,ATM,10.178.0.68,Known,2024-05-08
DEV00142901,CUST001429,Windows,10.179.0.19,Trusted,2025-01-02
DEV00142902,CUST001429,Android,10.179.1.58,Trusted,2024-11-21
DEV00143001,CUST001430,Windows,10.180.0.76,New,2025-10-27
DEV00143002,CUST001430,iOS,10.180.1.83,Trusted,2024-12-22
DEV00143101,CUST001431,Android,10.181.0.120,Trusted,2024-04-06
DEV00143102,CUST001431,iOS,10.181.1.104,Trusted,2026-01-06
DEV00143103,CUST001431,Android,10.181.2.236,New,2024-10-09
DEV00143201,CUST001432,Android,10.182.0.239,Trusted,2024-11-05
DEV00143301,CUST001433,ATM,10.183.0.72,Trusted,2025-06-08
DEV00143302,CUST001433,iOS,10.183.1.171,Known,2024-03-23
DEV00143401,CUST001434,Android,10.184.0.80,Trusted,2025-01-03
DEV00143501,CUST001435,ATM,10.185.0.178,Trusted,2025-04-27
DEV00143502,CUST001435,POS,10.185.1.127,Trusted,2025-07-15
DEV00143601,CUST001436,iOS,10.186.0.71,Trusted,2025-09-26
